#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,prediction,combined_score
fusidic acid,neomycin,-100003443,-100004454,-1.CID100003443,-1.CID100004454,0,0,0,0,0,0.268,0,0.356,0,0.514
vitamin A,cortisol,-100001071,-100003640,-1.CID100001071,-1.CID100003640,0,0,0,0,0,0,0,0.514,0,0.514
loperamide,metoclopramide,-100003954,-100004168,-1.CID100003954,-1.CID100004168,0,0,0,0,0,0,0,0.513,0,0.513
ABI1,PLCG1,1856444,1843693,9606.ENSP00000365312,9606.ENSP00000244007,0,0,0,0,0,0.437,0,0.172,0,0.513
ciprofloxacin,itraconazole,-100002764,-100003793,-1.CID100002764,-1.CID100003793,0,0,0,0,0,0.282,0,0.342,0,0.513
lidocaine,naloxone,-100003676,-100004425,-1.CID100003676,-1.CID100004425,0,0,0,0,0,0,0,0.512,0,0.512
HRAS,BCR,1849235,1848539,9606.ENSP00000309845,9606.ENSP00000303507,0,0,0,0,0,0,0,0.512,0,0.512
5-fluorouracil,streptozotocin,-100003385,-100005300,-1.CID100003385,-1.CID100005300,0,0,0,0,0,0,0,0.512,0,0.512
CBL,RAF1,1845465,1844086,9606.ENSP00000264033,9606.ENSP00000251849,0,0,0,0,0,0,0,0.512,0,0.512
buprenorphine,meloxicam,-100002476,-100004051,-1.CID100002476,-1.CID100004051,0,0,0,0,0,0,0,0.512,0,0.512
thymidine,rapamycin,-100001134,-100005040,-1.CID100001134,-1.CID100005040,0,0,0,0,0,0,0,0.512,0,0.512
isoproterenol,neostigmine,-100003779,-100004456,-1.CID100003779,-1.CID100004456,0,0,0,0,0,0,0,0.511,0,0.511
nicotine,topiramate,-100000942,-100005514,-1.CID100000942,-1.CID100005514,0,0,0,0,0,0,0,0.511,0,0.511
PDGFB,VEGFC,1851250,1846658,9606.ENSP00000330382,9606.ENSP00000280193,0,0,0,0,0,0,0,0.511,0,0.511
doxorubicin,azathioprine,-100001690,-100002265,-1.CID100001690,-1.CID100002265,0,0,0,0,0,0,0,0.511,0,0.511
mannitol,UDCA,-100000453,-100005645,-1.CID100000453,-1.CID100005645,0,0,0,0,0,0.448,0,0.139,0,0.51
DHFR,neomycin,1859928,-100004454,9606.ENSP00000396308,-1.CID100004454,0,0,0,0,0,0,0,0.509,0,0.51
erythromycin,omeprazole,-100003255,-100004594,-1.CID100003255,-1.CID100004594,0,0,0,0,0,0,0,0.51,0,0.51
sulfamethoxazo.,meropenem,-100005329,-100060706,-1.CID100005329,-1.CID100060706,0,0,0,0,0,0,0,0.51,0,0.51
fluconazole,metronidazole,-100003365,-100004173,-1.CID100003365,-1.CID100004173,0,0,0,0,0,0,0,0.51,0,0.51
chlorpromazine,methylpredniso.,-100002726,-100004159,-1.CID100002726,-1.CID100004159,0,0,0,0,0,0.268,0,0.351,0,0.51
alendronate,prednisone,-100002088,-100004900,-1.CID100002088,-1.CID100004900,0,0,0,0,0,0,0,0.51,0,0.51
diclofenac,ranitidine,-100003032,-100005039,-1.CID100003032,-1.CID100005039,0,0,0,0,0,0,0,0.509,0,0.509
cimetidine,metoclopramide,-100002756,-100004168,-1.CID100002756,-1.CID100004168,0,0,0,0,0,0,0,0.509,0,0.509
NR1H4,mifepristone,1862381,-100004196,9606.ENSP00000447149,-1.CID100004196,0,0,0,0,0,0.509,0,0,0,0.509
cisplatin,idarubicin,-100002767,-100003685,-1.CID100002767,-1.CID100003685,0,0,0,0,0,0,0,0.509,0,0.509
glycopyrrolate,propantheline,-100003494,-100004934,-1.CID100003494,-1.CID100004934,0,0,0,0,0,0.292,0,0.326,0,0.508
dicyclomine,darifenacin,-100003042,-100072054,-1.CID100003042,-1.CID100072054,0,0,0,0,0,0.292,0,0.326,0,0.508
DCK,ATM,1847023,1846577,9606.ENSP00000286648,9606.ENSP00000278616,0,0,0,0,0,0,0,0.508,0,0.508
HRAS,ATM,1849235,1846577,9606.ENSP00000309845,9606.ENSP00000278616,0,0,0,0,0,0,0,0.508,0,0.508
indomethacin,omeprazole,-100003715,-100004594,-1.CID100003715,-1.CID100004594,0,0,0,0,0,0,0,0.507,0,0.507
flucloxacillin,metronidazole,-100003364,-100004173,-1.CID100003364,-1.CID100004173,0,0,0,0,0,0,0,0.507,0,0.507
penicillin,tobramycin,-100002349,-100005496,-1.CID100002349,-1.CID100005496,0,0,0,0,0,0,0,0.507,0,0.507
metoprolol,spironolactone,-100004171,-100005267,-1.CID100004171,-1.CID100005267,0,0,0,0,0,0,0,0.507,0,0.507
ampicillin,clarithromycin,-100002173,-100054688,-1.CID100002173,-1.CID100054688,0,0,0,0,0,0,0,0.507,0,0.507
phenytoin,cimetidine,-100001775,-100002756,-1.CID100001775,-1.CID100002756,0,0,0,0,0,0,0,0.506,0,0.506
CBL,folate,1845465,-100003405,9606.ENSP00000264033,-1.CID100003405,0,0,0,0,0,0,0,0.506,0,0.506
cefazolin,trimethoprim,-100002617,-100005578,-1.CID100002617,-1.CID100005578,0,0,0,0,0,0,0,0.506,0,0.506
penicillin,flucloxacillin,-100002349,-100003364,-1.CID100002349,-1.CID100003364,0,0,0,0,0,0,0,0.505,0,0.505
ranitidine,clarithromycin,-100005039,-100054688,-1.CID100005039,-1.CID100054688,0,0,0,0,0,0,0,0.505,0,0.505
octreotide,sunitinib,-100054373,-103086686,-1.CID100054373,-1.CID103086686,0,0,0,0,0,0,0,0.505,0,0.505
capecitabine,regorafenib,-100060953,-111167602,-1.CID100060953,-1.CID111167602,0,0,0,0,0,0,0,0.505,0,0.505
piperacillin,sulfamethoxazo.,-100004834,-100005329,-1.CID100004834,-1.CID100005329,0,0,0,0,0,0,0,0.505,0,0.505
ceftriaxone,flucloxacillin,-100002656,-100003364,-1.CID100002656,-1.CID100003364,0,0,0,0,0,0,0,0.505,0,0.505
PGF,PTGS1,1862737,1854170,9606.ENSP00000451040,9606.ENSP00000354612,0,0,0,0,0,0,0,0.505,0,0.505
5-fluorouracil,octreotide,-100003385,-100054373,-1.CID100003385,-1.CID100054373,0,0,0,0,0,0,0,0.505,0,0.505
etoposide,capecitabine,-100003310,-100060953,-1.CID100003310,-1.CID100060953,0,0,0,0,0,0,0,0.505,0,0.505
neostigmine,ranitidine,-100004456,-100005039,-1.CID100004456,-1.CID100005039,0,0,0,0,0,0,0,0.505,0,0.505
neomycin,trimethoprim,-100004454,-100005578,-1.CID100004454,-1.CID100005578,0,0,0,0,0,0,0,0.505,0,0.505
methacholine,atropine,-100001993,-100003661,-1.CID100001993,-1.CID100003661,0,0,0,0,0,0,0,0.505,0,0.505
metoprolol,simvastatin,-100004171,-100054454,-1.CID100004171,-1.CID100054454,0,0,0,0,0,0,0,0.505,0,0.505
mannitol,ampicillin,-100000453,-100002173,-1.CID100000453,-1.CID100002173,0,0,0,0,0,0,0,0.505,0,0.505
atropine,ranitidine,-100003661,-100005039,-1.CID100003661,-1.CID100005039,0,0,0,0,0,0,0,0.505,0,0.505
cisplatin,methylpredniso.,-100002767,-100004159,-1.CID100002767,-1.CID100004159,0,0,0,0,0,0,0,0.505,0,0.505
cefepime,erythromycin,-100002622,-100003255,-1.CID100002622,-1.CID100003255,0,0,0,0,0,0,0,0.505,0,0.505
tobramycin,clarithromycin,-100005496,-100054688,-1.CID100005496,-1.CID100054688,0,0,0,0.542,0,0,0,0.505,0,0.505
ciprofloxacin,flucloxacillin,-100002764,-100003364,-1.CID100002764,-1.CID100003364,0,0,0,0,0,0,0,0.505,0,0.505
bupivacaine,methylpredniso.,-100002474,-100004159,-1.CID100002474,-1.CID100004159,0,0,0,0,0,0,0,0.505,0,0.505
bupivacaine,gentamicin,-100002474,-100003467,-1.CID100002474,-1.CID100003467,0,0,0,0,0,0,0,0.504,0,0.504
cefazolin,sulfamethoxazo.,-100002617,-100005329,-1.CID100002617,-1.CID100005329,0,0,0,0,0,0,0,0.504,0,0.504
ciprofloxacin,nafcillin,-100002764,-100008982,-1.CID100002764,-1.CID100008982,0,0,0,0,0,0,0,0.504,0,0.504
MTHFR,PLG,1856524,1849130,9606.ENSP00000365775,9606.ENSP00000308938,0,0,0,0,0,0,0,0.504,0,0.504
lincomycin,sulfamethoxazo.,-100003928,-100005329,-1.CID100003928,-1.CID100005329,0,0,0,0,0,0,0,0.504,0,0.504
fluvoxamine,atomoxetine,-100003404,-100054840,-1.CID100003404,-1.CID100054840,0,0,0,0,0,0.218,0,0.385,0,0.504
KDR,TYMP,1845437,1844096,9606.ENSP00000263923,9606.ENSP00000252029,0,0,0,0,0,0,0,0.504,0,0.504
fusidic acid,clarithromycin,-100003443,-100054688,-1.CID100003443,-1.CID100054688,0,0,0,0,0,0.268,0,0.343,0,0.504
D-penicillamine,prednisolone,-100004727,-100004894,-1.CID100004727,-1.CID100004894,0,0,0,0,0,0,0,0.503,0,0.503
metoclopramide,TGen,-100004168,-100005577,-1.CID100004168,-1.CID100005577,0,0,0,0,0,0.268,0,0.342,0,0.503
cycloserine,trimethoprim,-100000401,-100005578,-1.CID100000401,-1.CID100005578,0,0,0,0,0,0.365,0,0.24,0,0.502
doxorubicin,octreotide,-100001690,-100054373,-1.CID100001690,-1.CID100054373,0,0,0,0,0,0,0,0.502,0,0.502
azithromycin,norfloxacin,-100002269,-100004539,-1.CID100002269,-1.CID100004539,0,0,0,0,0,0,0,0.501,0,0.501
cefotaxime,clarithromycin,-100002631,-100054688,-1.CID100002631,-1.CID100054688,0,0,0,0,0,0,0,0.501,0,0.501
indomethacin,ranitidine,-100003715,-100005039,-1.CID100003715,-1.CID100005039,0,0,0,0,0,0,0,0.501,0,0.501
KRAS,5-fluorouracil,1844404,-100003385,9606.ENSP00000256078,-1.CID100003385,0,0,0,0,0,0,0.15,0.428,0,0.499
erythromycin,flucloxacillin,-100003255,-100003364,-1.CID100003255,-1.CID100003364,0,0,0,0,0,0,0,0.499,0,0.499
amikacin,fusidic acid,-100002142,-100003443,-1.CID100002142,-1.CID100003443,0,0,0,0,0,0,0,0.499,0,0.499
VEGFA,RAF1,1855611,1844086,9606.ENSP00000361125,9606.ENSP00000251849,0,0,0,0,0,0,0,0.5,0,0.499
PGF,TYMP,1862737,1844096,9606.ENSP00000451040,9606.ENSP00000252029,0,0,0,0,0,0,0,0.5,0,0.499
RAP1A,PDE5A,1853349,1853125,9606.ENSP00000348786,9606.ENSP00000347046,0,0,0,0,0,0.194,0,0.403,0,0.498
idarubicin,sorafenib,-100003685,-100216239,-1.CID100003685,-1.CID100216239,0,0,0,0,0,0,0,0.497,0,0.497
penicillin,simvastatin,-100002349,-100054454,-1.CID100002349,-1.CID100054454,0,0,0,0,0,0,0,0.497,0,0.497
NR3C1,morphine,1843294,-100004253,9606.ENSP00000231509,-1.CID100004253,0,0,0,0,0,0,0,0.497,0,0.497
morphine,tranexamic acid,-100004253,-100005526,-1.CID100004253,-1.CID100005526,0,0,0,0,0,0,0,0.496,0,0.496
ABI1,RASA1,1856444,1846381,9606.ENSP00000365312,9606.ENSP00000274376,0,0,0,0,0,0.437,0,0.14,0,0.495
PDE5A,HRAS,1853125,1849235,9606.ENSP00000347046,9606.ENSP00000309845,0,0,0,0,0,0.194,0,0.399,0,0.495
methylpredniso.,levofloxacin,-100004159,-100004583,-1.CID100004159,-1.CID100004583,0,0,0,0,0,0,0,0.495,0,0.495
KDR,ABCG2,1845437,1843466,9606.ENSP00000263923,9606.ENSP00000237612,0,0,0,0,0,0,0,0.495,0,0.495
ABL1,BRAF,1855665,1847131,9606.ENSP00000361423,9606.ENSP00000288602,0,0,0,0.638,0,0.342,0,0.656,0,0.495
TOP2A,DCK,1860923,1847023,9606.ENSP00000411532,9606.ENSP00000286648,0,0,0,0,0.241,0,0,0.361,0,0.494
PDGFRA,rapamycin,1844502,-100005040,9606.ENSP00000257290,-1.CID100005040,0,0,0,0,0,0,0,0.494,0,0.494
famotidine,clarithromycin,-100003325,-100054688,-1.CID100003325,-1.CID100054688,0,0,0,0,0,0,0,0.494,0,0.494
ABCG2,spironolactone,1843466,-100005267,9606.ENSP00000237612,-1.CID100005267,0,0,0,0,0,0,0,0.493,0,0.494
clindamycin,norfloxacin,-100002786,-100004539,-1.CID100002786,-1.CID100004539,0,0,0,0,0,0,0,0.493,0,0.493
foscarnet,delavirdine,-100003414,-100005625,-1.CID100003414,-1.CID100005625,0,0,0,0,0,0.371,0,0.217,0,0.492
MTOR,ATM,1854147,1846577,9606.ENSP00000354558,9606.ENSP00000278616,0,0,0,0.612,0,0.254,0,0.832,0,0.492
HRH2,omeprazole,1856654,-100004594,9606.ENSP00000366506,-1.CID100004594,0,0,0,0,0,0,0,0.491,0,0.491
alosetron,granisetron,-100002099,-100003510,-1.CID100002099,-1.CID100003510,0,0,0,0,0,0.194,0,0.388,0,0.491
ciprofloxacin,prednisolone,-100002764,-100004894,-1.CID100002764,-1.CID100004894,0,0,0,0,0,0,0,0.491,0,0.491
TOP2B,DCK,1859958,1847023,9606.ENSP00000396704,9606.ENSP00000286648,0,0,0,0,0.241,0,0,0.356,0,0.49
DHFR,chloramphenicol,1859928,-100000298,9606.ENSP00000396308,-1.CID100000298,0,0,0,0,0,0,0,0.49,0,0.49
azithromycin,omeprazole,-100002269,-100004594,-1.CID100002269,-1.CID100004594,0,0,0,0,0,0,0,0.49,0,0.49
mannitol,N-acetylcystei.,-100000453,-100000581,-1.CID100000453,-1.CID100000581,0,0,0,0,0,0,0,0.49,0,0.49
rapamycin,streptozotocin,-100005040,-100005300,-1.CID100005040,-1.CID100005300,0,0,0,0,0,0,0,0.489,0,0.489
meclofenamate,tolmetin,-100004036,-100005508,-1.CID100004036,-1.CID100005508,0,0,0,0,0,0.246,0,0.342,0,0.489
phenytoin,fluconazole,-100001775,-100003365,-1.CID100001775,-1.CID100003365,0,0,0,0,0,0,0,0.489,0,0.489
cortisol,indomethacin,-100003640,-100003715,-1.CID100003640,-1.CID100003715,0,0,0,0,0,0,0,0.488,0,0.488
pantoprazole,misoprostol,-100004679,-100042955,-1.CID100004679,-1.CID100042955,0,0,0,0,0,0.187,0,0.388,0,0.487
nicotine,chlorpromazine,-100000942,-100002726,-1.CID100000942,-1.CID100002726,0,0,0,0,0,0,0,0.487,0,0.487
cimetidine,rabeprazole,-100002756,-100005029,-1.CID100002756,-1.CID100005029,0,0,0,0,0,0.187,0,0.388,0,0.487
GRB2,DCK,1852164,1847023,9606.ENSP00000339007,9606.ENSP00000286648,0,0,0,0,0,0,0,0.487,0,0.487
Statins,vitamin K,-100002676,-100004812,-1.CID100002676,-1.CID100004812,0,0,0,0,0,0,0,0.486,0,0.486
PDE5A,NR3C1,1853125,1843294,9606.ENSP00000347046,9606.ENSP00000231509,0,0,0,0,0,0,0,0.486,0,0.486
cidofovir,adefovir dipiv.,-100060613,-100060871,-1.CID100060613,-1.CID100060871,0,0,0,0,0,0,0,0.486,0,0.486
itraconazole,metronidazole,-100003793,-100004173,-1.CID100003793,-1.CID100004173,0,0,0,0,0,0,0,0.485,0,0.485
HSP90AA1,FLT1,1851814,1846791,9606.ENSP00000335153,9606.ENSP00000282397,0,0,0,0,0,0.096,0,0.453,0,0.485
erythromycin,vitamin K,-100003255,-100004812,-1.CID100003255,-1.CID100004812,0,0,0,0,0,0,0,0.484,0,0.484
NR3C2,NRP1,1852455,1845737,9606.ENSP00000341390,9606.ENSP00000265371,0,0,0,0,0,0,0,0.483,0,0.483
ciprofloxacin,etoposide,-100002764,-100003310,-1.CID100002764,-1.CID100003310,0,0,0,0,0,0.201,0,0.371,0,0.483
PDE5A,KRAS,1853125,1844404,9606.ENSP00000347046,9606.ENSP00000256078,0,0,0,0,0,0.194,0,0.385,0,0.483
granisetron,methylpredniso.,-100003510,-100004159,-1.CID100003510,-1.CID100004159,0,0,0,0,0,0.268,0,0.313,0,0.482
penicillin,folate,-100002349,-100003405,-1.CID100002349,-1.CID100003405,0,0,0,0,0,0,0,0.481,0,0.481
itraconazole,trimethoprim,-100003793,-100005578,-1.CID100003793,-1.CID100005578,0,0,0,0,0,0.282,0,0.299,0,0.481
phenytoin,pantoprazole,-100001775,-100004679,-1.CID100001775,-1.CID100004679,0,0,0,0,0,0,0,0.481,0,0.481
VEGFA,gemcitabine,1855611,-100003461,9606.ENSP00000361125,-1.CID100003461,0,0,0,0,0,0,0.15,0.407,0,0.481
ciprofloxacin,lincomycin,-100002764,-100003928,-1.CID100002764,-1.CID100003928,0,0,0,0,0,0,0,0.48,0,0.48
cimetidine,norfloxacin,-100002756,-100004539,-1.CID100002756,-1.CID100004539,0,0,0,0,0,0.48,0,0,0,0.48
doxorubicin,pazopanib,-100001690,-110113978,-1.CID100001690,-1.CID110113978,0,0,0,0,0,0,0,0.48,0,0.48
fluvoxamine,norfloxacin,-100003404,-100004539,-1.CID100003404,-1.CID100004539,0,0,0,0,0,0.48,0,0,0,0.48
fluvoxamine,levofloxacin,-100003404,-100004583,-1.CID100003404,-1.CID100004583,0,0,0,0,0,0.48,0,0,0,0.48
diclofenac,sulfamethoxazo.,-100003032,-100005329,-1.CID100003032,-1.CID100005329,0,0,0,0,0,0,0,0.48,0,0.48
erythromycin,prednisolone,-100003255,-100004894,-1.CID100003255,-1.CID100004894,0,0,0,0,0,0,0,0.48,0,0.48
aztreonam,erythromycin,-100002274,-100003255,-1.CID100002274,-1.CID100003255,0,0,0,0,0,0,0,0.48,0,0.48
glycopyrrolate,morphine,-100003494,-100004253,-1.CID100003494,-1.CID100004253,0,0,0,0,0,0,0,0.479,0,0.479
leucovorin,mitoxantrone,-100000143,-100004212,-1.CID100000143,-1.CID100004212,0,0,0,0,0,0,0,0.479,0,0.479
norfloxacin,meropenem,-100004539,-100060706,-1.CID100004539,-1.CID100060706,0,0,0,0,0,0,0,0.479,0,0.479
cefepime,metronidazole,-100002622,-100004173,-1.CID100002622,-1.CID100004173,0,0,0,0,0,0,0,0.479,0,0.479
KRAS,telaprevir,1844404,-103010818,9606.ENSP00000256078,-1.CID103010818,0,0,0,0,0,0,0,0.479,0,0.479
isoniazid,prednisolone,-100003767,-100004894,-1.CID100003767,-1.CID100004894,0,0,0,0,0,0,0,0.479,0,0.479
gentamicin,NaHCO3,-100003467,-100010340,-1.CID100003467,-1.CID100010340,0,0,0,0,0,0,0,0.479,0,0.479
celecoxib,cisplatin,-100002662,-100002767,-1.CID100002662,-1.CID100002767,0,0,0,0,0,0,0,0.478,0,0.478
cortisol,metoclopramide,-100003640,-100004168,-1.CID100003640,-1.CID100004168,0,0,0,0,0,0,0,0.478,0,0.478
dipyrone,fentanyl,-100003110,-100003345,-1.CID100003110,-1.CID100003345,0,0,0,0,0,0,0,0.478,0,0.478
ciprofloxacin,neomycin,-100002764,-100004454,-1.CID100002764,-1.CID100004454,0,0,0,0,0,0,0,0.477,0,0.477
chlorthalidone,fosinopril,-100002732,-100003419,-1.CID100002732,-1.CID100003419,0,0,0,0,0,0,0,0.477,0,0.477
domperidone,rabeprazole,-100003151,-100005029,-1.CID100003151,-1.CID100005029,0,0,0,0,0,0,0,0.477,0,0.477
busulfan,cisplatin,-100002478,-100002767,-1.CID100002478,-1.CID100002767,0,0,0,0,0,0,0,0.476,0,0.476
folate,prednisone,-100003405,-100004900,-1.CID100003405,-1.CID100004900,0,0,0,0,0,0,0,0.476,0,0.476
metoprolol,omeprazole,-100004171,-100004594,-1.CID100004171,-1.CID100004594,0,0,0,0,0,0,0,0.476,0,0.476
ciprofloxacin,capreomycin,-100002764,-153297329,-1.CID100002764,-1.CID153297329,0,0,0,0,0,0,0,0.475,0,0.475
NR3C2,POMC,1852455,1845600,9606.ENSP00000341390,9606.ENSP00000264708,0,0,0,0,0,0,0,0.475,0,0.475
PPP3CA,GRB2,1858236,1852164,9606.ENSP00000378323,9606.ENSP00000339007,0,0,0,0,0,0.458,0,0.071,0,0.475
cisplatin,fluconazole,-100002767,-100003365,-1.CID100002767,-1.CID100003365,0,0,0,0,0,0,0,0.474,0,0.474
FLT3,ABCG2,1843598,1843466,9606.ENSP00000241453,9606.ENSP00000237612,0,0,0,0,0,0,0,0.474,0,0.474
indomethacin,D-penicillamine,-100003715,-100004727,-1.CID100003715,-1.CID100004727,0,0,0,0,0,0,0,0.474,0,0.474
cefazolin,norfloxacin,-100002617,-100004539,-1.CID100002617,-1.CID100004539,0,0,0,0,0,0,0,0.474,0,0.474
domperidone,omeprazole,-100003151,-100004594,-1.CID100003151,-1.CID100004594,0,0,0,0,0,0,0,0.474,0,0.474
ABCG2,pravastatin,1843466,-100004889,9606.ENSP00000237612,-1.CID100004889,0,0,0,0,0,0,0,0.474,0,0.474
fluconazole,5-fluorouracil,-100003365,-100003385,-1.CID100003365,-1.CID100003385,0,0,0,0,0,0,0,0.473,0,0.473
VEGFA,KITLG,1855611,1843134,9606.ENSP00000361125,9606.ENSP00000228280,0,0,0,0,0,0,0,0.472,0,0.472
ATM,KRAS,1846577,1844404,9606.ENSP00000278616,9606.ENSP00000256078,0,0,0,0,0,0,0,0.472,0,0.472
PLG,KDR,1849130,1845437,9606.ENSP00000308938,9606.ENSP00000263923,0,0,0,0,0,0,0,0.472,0,0.472
carbachol,cimetidine,-100002551,-100002756,-1.CID100002551,-1.CID100002756,0,0,0,0,0,0,0,0.472,0,0.472
thiamine,ampicillin,-100001130,-100002173,-1.CID100001130,-1.CID100002173,0,0,0,0,0,0,0,0.471,0,0.471
itraconazole,tacrolimus,-100003793,-100005372,-1.CID100003793,-1.CID100005372,0,0,0,0,0,0,0,0.471,0,0.471
PTGS1,cortisol,1854170,-100003640,9606.ENSP00000354612,-1.CID100003640,0,0,0,0,0,0,0,0.471,0,0.471
BCR,PDGFRA,1848539,1844502,9606.ENSP00000303507,9606.ENSP00000257290,0,0,0,0,0,0,0,0.471,0,0.471
PDGFB,KRAS,1851250,1844404,9606.ENSP00000330382,9606.ENSP00000256078,0,0,0,0,0,0,0,0.471,0,0.471
celecoxib,5-fluorouracil,-100002662,-100003385,-1.CID100002662,-1.CID100003385,0,0,0,0,0,0,0,0.471,0,0.471
prednisolone,octreotide,-100004894,-100054373,-1.CID100004894,-1.CID100054373,0,0,0,0,0,0.347,0,0.214,0,0.471
prednisolone,clarithromycin,-100004894,-100054688,-1.CID100004894,-1.CID100054688,0,0,0,0,0,0,0,0.471,0,0.471
doxorubicin,sodium dodecyl.,-100001690,-100008778,-1.CID100001690,-1.CID100008778,0,0,0,0,0,0,0,0.47,0,0.47
ABCG2,5-fluorouracil,1843466,-100003385,9606.ENSP00000237612,-1.CID100003385,0,0,0,0,0,0,0,0.47,0,0.47
phenytoin,prednisolone,-100001775,-100004894,-1.CID100001775,-1.CID100004894,0,0,0,0,0,0,0,0.47,0,0.47
TOP2A,ATM,1860923,1846577,9606.ENSP00000411532,9606.ENSP00000278616,0,0,0,0,0,0,0,0.47,0,0.47
bupivacaine,cortisol,-100002474,-100003640,-1.CID100002474,-1.CID100003640,0,0,0,0,0,0,0,0.47,0,0.47
NRAS,ATM,1855051,1846577,9606.ENSP00000358548,9606.ENSP00000278616,0,0,0,0,0,0,0,0.47,0,0.47
fluconazole,meropenem,-100003365,-100060706,-1.CID100003365,-1.CID100060706,0,0,0,0,0,0,0,0.47,0,0.47
indomethacin,NaHCO3,-100003715,-100010340,-1.CID100003715,-1.CID100010340,0,0,0,0,0,0,0,0.47,0,0.47
NRAS,PDE5A,1855051,1853125,9606.ENSP00000358548,9606.ENSP00000347046,0,0,0,0,0,0.194,0,0.369,0,0.47
metronidazole,capreomycin,-100004173,-153297329,-1.CID100004173,-1.CID153297329,0,0,0,0,0,0,0,0.47,0,0.47
penicillin,indomethacin,-100002349,-100003715,-1.CID100002349,-1.CID100003715,0,0,0,0,0,0,0,0.469,0,0.469
DHFR,cisplatin,1859928,-100002767,9606.ENSP00000396308,-1.CID100002767,0,0,0,0,0,0,0,0.468,0,0.468
cefazolin,moxifloxacin,-100002617,-100004259,-1.CID100002617,-1.CID100004259,0,0,0,0,0,0,0,0.468,0,0.468
celecoxib,famotidine,-100002662,-100003325,-1.CID100002662,-1.CID100003325,0,0,0,0,0,0,0,0.467,0,0.467
leucovorin,regorafenib,-100000143,-111167602,-1.CID100000143,-1.CID111167602,0,0,0,0,0,0,0,0.467,0,0.467
pyrophosphate,risedronate,-100001023,-100005245,-1.CID100001023,-1.CID100005245,0,0,0,0,0,0,0,0.467,0,0.467
lincomycin,clarithromycin,-100003928,-100054688,-1.CID100003928,-1.CID100054688,0,0,0,0,0,0.268,0,0.293,0,0.467
metronidazole,tobramycin,-100004173,-100005496,-1.CID100004173,-1.CID100005496,0,0,0,0,0,0,0,0.467,0,0.467
ampicillin,moxifloxacin,-100002173,-100004259,-1.CID100002173,-1.CID100004259,0,0,0,0,0,0,0,0.467,0,0.467
moxifloxacin,trimethoprim,-100004259,-100005578,-1.CID100004259,-1.CID100005578,0,0,0,0,0,0,0,0.467,0,0.467
tacrolimus,caspofungin,-100005372,-100123623,-1.CID100005372,-1.CID100123623,0,0,0,0,0,0,0,0.467,0,0.467
azathioprine,cisplatin,-100002265,-100002767,-1.CID100002265,-1.CID100002767,0,0,0,0,0,0,0,0.467,0,0.467
metoclopramide,omeprazole,-100004168,-100004594,-1.CID100004168,-1.CID100004594,0,0,0,0,0,0,0,0.466,0,0.466
PPP3CA,HRAS,1858236,1849235,9606.ENSP00000378323,9606.ENSP00000309845,0,0,0,0,0,0.161,0,0.39,0,0.466
capecitabine,pazopanib,-100060953,-110113978,-1.CID100060953,-1.CID110113978,0,0,0,0,0,0,0,0.466,0,0.466
pyrophosphate,tenofovir,-100001023,-100064987,-1.CID100001023,-1.CID100064987,0,0,0,0,0,0,0,0.466,0,0.466
domperidone,TGen,-100003151,-100005577,-1.CID100003151,-1.CID100005577,0,0,0,0,0,0.268,0,0.292,0,0.466
bupivacaine,ranitidine,-100002474,-100005039,-1.CID100002474,-1.CID100005039,0,0,0,0,0,0,0,0.466,0,0.466
D-penicillamine,prednisone,-100004727,-100004900,-1.CID100004727,-1.CID100004900,0,0,0,0,0,0,0,0.466,0,0.466
NRAS,sorafenib,1855051,-100216239,9606.ENSP00000358548,-1.CID100216239,0,0,0,0,0,0,0,0.466,0,0.466
furosemide,prednisolone,-100003440,-100004894,-1.CID100003440,-1.CID100004894,0,0,0,0,0,0,0,0.466,0,0.466
gentamicin,sodium dodecyl.,-100003467,-100008778,-1.CID100003467,-1.CID100008778,0,0,0,0,0,0,0,0.465,0,0.465
cisplatin,octreotide,-100002767,-100054373,-1.CID100002767,-1.CID100054373,0,0,0,0,0,0,0,0.464,0,0.464
TOP2A,MTOR,1860923,1854147,9606.ENSP00000411532,9606.ENSP00000354558,0,0,0,0,0,0.305,0,0.261,0,0.464
erythromycin,itraconazole,-100003255,-100003793,-1.CID100003255,-1.CID100003793,0,0,0,0,0,0,0,0.464,0,0.464
TOP2B,ATM,1859958,1846577,9606.ENSP00000396704,9606.ENSP00000278616,0,0,0,0,0,0,0,0.464,0,0.464
metronidazole,ivermectin,-100004173,-106435110,-1.CID100004173,-1.CID106435110,0,0,0,0,0,0,0,0.463,0,0.463
foscarnet,adefovir dipiv.,-100003414,-100060871,-1.CID100003414,-1.CID100060871,0,0,0,0,0,0.371,0,0.172,0,0.463
ciprofloxacin,rifaximin,-100002764,-100072111,-1.CID100002764,-1.CID100072111,0,0,0,0,0,0,0,0.463,0,0.463
cimetidine,clarithromycin,-100002756,-100054688,-1.CID100002756,-1.CID100054688,0,0,0,0,0,0.282,0,0.274,0,0.463
Statins,metoprolol,-100002676,-100004171,-1.CID100002676,-1.CID100004171,0,0,0,0,0,0,0,0.463,0,0.463
