#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
MTOR	KRAS	1854147	1844404	9606.ENSP00000354558	9606.ENSP00000256078	0	0	0	0	0	0.226	0	0.818	0	0.853
MTOR	HRAS	1854147	1849235	9606.ENSP00000354558	9606.ENSP00000309845	0	0	0	0	0	0.226	0	0.818	0	0.853
MTHFR	methotrexate	1856524	-100004112	9606.ENSP00000365775	-1.CID100004112	0	0	0	0	0	0	0.7	0.525	0	0.853
POMC	methylpredniso.	1845600	-100004159	9606.ENSP00000264708	-1.CID100004159	0	0	0	0	0	0	0	0.852	0	0.852
cefotaxime	cefuroxime	-100002631	-100002658	-1.CID100002631	-1.CID100002658	0	0	0	0.7	0	0	0	0.852	0	0.852
erythromycin	levofloxacin	-100003255	-100004583	-1.CID100003255	-1.CID100004583	0	0	0	0	0	0	0	0.852	0	0.852
chloramphenicol	neomycin	-100000298	-100004454	-1.CID100000298	-1.CID100004454	0	0	0	0	0	0.268	0	0.804	0	0.852
pantoprazole	ranitidine	-100004679	-100005039	-1.CID100004679	-1.CID100005039	0	0	0	0	0	0.187	0	0.821	0	0.85
OPRM1	bupivacaine	1859815	-100002474	9606.ENSP00000394624	-1.CID100002474	0	0	0	0	0	0	0	0.85	0	0.85
chloramphenicol	clindamycin	-100000298	-100002786	-1.CID100000298	-1.CID100002786	0	0	0	0	0	0.268	0	0.8	0	0.849
cefoxitin	clindamycin	-100002637	-100002786	-1.CID100002637	-1.CID100002786	0	0	0	0	0	0	0	0.849	0	0.849
disopyramide	lidocaine	-100003114	-100003676	-1.CID100003114	-1.CID100003676	0	0	0	0	0	0.441	0	0.739	0	0.849
phenytoin	topiramate	-100001775	-100005514	-1.CID100001775	-1.CID100005514	0	0	0	0	0	0	0	0.849	0	0.849
adefovir dipiv.	tenofovir	-100060871	-100064987	-1.CID100060871	-1.CID100064987	0	0	0	0.733	0	0.371	0	0.765	0	0.848
HTR1B	metoprolol	1855143	-100004171	9606.ENSP00000358963	-1.CID100004171	0	0	0	0	0	0.184	0.8	0.123	0	0.848
ceftazidime	meropenem	-100002650	-100060706	-1.CID100002650	-1.CID100060706	0	0	0	0	0	0	0	0.847	0	0.847
VEGFA	mifepristone	1855611	-100004196	9606.ENSP00000361125	-1.CID100004196	0	0	0	0	0	0	0.15	0.825	0	0.847
adefovir dipiv.	entecavir	-100060871	-100153941	-1.CID100060871	-1.CID100153941	0	0	0	0	0	0	0	0.847	0	0.847
FLT1	regorafenib	1846791	-111167602	9606.ENSP00000282397	-1.CID111167602	0	0	0	0	0	0	0.8	0.211	0.088	0.847
cefotaxime	meropenem	-100002631	-100060706	-1.CID100002631	-1.CID100060706	0	0	0	0	0	0	0	0.846	0	0.846
VEGFA	POMC	1855611	1845600	9606.ENSP00000361125	9606.ENSP00000264708	0	0	0	0	0	0	0	0.846	0	0.846
azithromycin	clindamycin	-100002269	-100002786	-1.CID100002269	-1.CID100002786	0	0	0	0	0	0	0	0.845	0	0.845
FKBP1A	HSP90AA1	1857423	1851814	9606.ENSP00000371138	9606.ENSP00000335153	0	0	0	0	0	0.086	0	0.837	0	0.845
glycopyrrolate	atropine	-100003494	-100003661	-1.CID100003494	-1.CID100003661	0	0	0	0.566	0	0.419	0	0.741	0	0.845
5-fluorouracil	folate	-100003385	-100003405	-1.CID100003385	-1.CID100003405	0	0	0	0	0	0	0	0.845	0	0.845
ceftriaxone	gentamicin	-100002656	-100003467	-1.CID100002656	-1.CID100003467	0	0	0	0	0	0	0	0.845	0	0.845
POMC	streptozotocin	1845600	-100005300	9606.ENSP00000264708	-1.CID100005300	0	0	0	0	0	0	0	0.844	0	0.844
cefoxitin	ceftriaxone	-100002637	-100002656	-1.CID100002637	-1.CID100002656	0	0	0	0	0	0	0	0.844	0	0.844
PGF	PDGFRA	1862737	1844502	9606.ENSP00000451040	9606.ENSP00000257290	0	0	0	0	0	0	0.8	0.251	0	0.843
azithromycin	levofloxacin	-100002269	-100004583	-1.CID100002269	-1.CID100004583	0	0	0	0	0	0	0	0.842	0	0.842
erythromycin	fusidic acid	-100003255	-100003443	-1.CID100003255	-1.CID100003443	0	0	0	0	0	0.268	0	0.791	0	0.842
ceftazidime	norfloxacin	-100002650	-100004539	-1.CID100002650	-1.CID100004539	0	0	0	0	0	0	0	0.841	0	0.841
ABCG2	celecoxib	1843466	-100002662	9606.ENSP00000237612	-1.CID100002662	0	0	0	0	0	0	0.15	0.819	0	0.841
PTPN11	PLCG1	1852389	1843693	9606.ENSP00000340944	9606.ENSP00000244007	0	0	0	0.628	0	0.809	0	0.466	0	0.84
lidocaine	morphine	-100003676	-100004253	-1.CID100003676	-1.CID100004253	0	0	0	0	0	0	0	0.84	0	0.84
ciprofloxacin	gentamicin	-100002764	-100003467	-1.CID100002764	-1.CID100003467	0	0	0	0	0	0	0	0.84	0	0.84
busulfan	etoposide	-100002478	-100003310	-1.CID100002478	-1.CID100003310	0	0	0	0	0	0	0	0.839	0	0.839
levofloxacin	piperacillin	-100004583	-100004834	-1.CID100004583	-1.CID100004834	0	0	0	0	0	0	0	0.839	0	0.839
TYMS	thymidine	1849803	-100001134	9606.ENSP00000315644	-1.CID100001134	0	0	0	0	0	0	0	0.839	0	0.839
RAF1	regorafenib	1844086	-111167602	9606.ENSP00000251849	-1.CID111167602	0	0	0	0	0	0	0.8	0.146	0.111	0.839
chloramphenicol	trimethoprim	-100000298	-100005578	-1.CID100000298	-1.CID100005578	0	0	0	0	0	0	0	0.838	0	0.838
azithromycin	ciprofloxacin	-100002269	-100002764	-1.CID100002269	-1.CID100002764	0	0	0	0	0	0	0	0.838	0	0.838
PLG	cortisol	1849130	-100003640	9606.ENSP00000308938	-1.CID100003640	0	0	0	0	0	0	0	0.836	0	0.837
PTGS2	UDCA	1854602	-100005645	9606.ENSP00000356438	-1.CID100005645	0	0	0	0	0	0	0.15	0.814	0	0.837
PGF	CSF1R	1862737	1847002	9606.ENSP00000451040	9606.ENSP00000286301	0	0	0	0	0	0	0.8	0.216	0	0.836
neomycin	tobramycin	-100004454	-100005496	-1.CID100004454	-1.CID100005496	0	0	0	0.829	0	0	0	0.836	0	0.836
RET	pazopanib	1853238	-110113978	9606.ENSP00000347942	-1.CID110113978	0	0	0	0	0	0.769	0	0.313	0	0.836
VEGFA	alendronate	1855611	-100002088	9606.ENSP00000361125	-1.CID100002088	0	0	0	0	0	0	0	0.835	0	0.835
ampicillin	ceftazidime	-100002173	-100002650	-1.CID100002173	-1.CID100002650	0	0	0	0	0	0	0	0.835	0	0.835
thymidine	lamivudine	-100001134	-100003877	-1.CID100001134	-1.CID100003877	0	0	0	0	0	0.218	0	0.794	0	0.834
niacin	lovastatin	-100000937	-100003962	-1.CID100000937	-1.CID100003962	0	0	0	0	0	0.153	0	0.81	0	0.834
ceftriaxone	clindamycin	-100002656	-100002786	-1.CID100002656	-1.CID100002786	0	0	0	0	0	0	0	0.834	0	0.834
amikacin	cefoxitin	-100002142	-100002637	-1.CID100002142	-1.CID100002637	0	0	0	0	0	0	0	0.834	0	0.834
vitamin A	thiamine	-100001071	-100001130	-1.CID100001071	-1.CID100001130	0	0	0	0	0	0.238	0	0.789	0	0.834
cefazolin	meropenem	-100002617	-100060706	-1.CID100002617	-1.CID100060706	0	0	0	0	0	0	0	0.834	0	0.834
PTGS2	morphine	1854602	-100004253	9606.ENSP00000356438	-1.CID100004253	0	0	0	0	0	0	0	0.833	0	0.833
ceftriaxone	metronidazole	-100002656	-100004173	-1.CID100002656	-1.CID100004173	0	0	0	0	0	0	0	0.833	0	0.833
ABL1	YWHAB	1855665	1848151	9606.ENSP00000361423	9606.ENSP00000300161	0	0	0	0	0	0.832	0	0	0	0.833
PTGS1	furosemide	1854170	-100003440	9606.ENSP00000354612	-1.CID100003440	0	0	0	0	0	0	0	0.832	0	0.833
morphine	endomorphin-2	-100004253	-105311081	-1.CID100004253	-1.CID105311081	0	0	0	0	0	0.234	0	0.787	0	0.832
CHRNA4	ACHE	1855204	1848506	9606.ENSP00000359285	9606.ENSP00000303211	0	0	0	0	0	0	0	0.832	0	0.832
etoposide	idarubicin	-100003310	-100003685	-1.CID100003310	-1.CID100003685	0	0	0	0.514	0	0.201	0	0.796	0	0.832
SSTR2	metoprolol	1853555	-100004171	9606.ENSP00000350198	-1.CID100004171	0	0	0	0	0	0.184	0.8	0	0	0.831
lansoprazole	ranitidine	-100003883	-100005039	-1.CID100003883	-1.CID100005039	0	0	0	0	0	0.187	0	0.799	0	0.831
SSTR3	metoprolol	1851219	-100004171	9606.ENSP00000330138	-1.CID100004171	0	0	0	0	0	0.184	0.8	0	0	0.831
HMGCR	doxorubicin	1847097	-100001690	9606.ENSP00000287936	-1.CID100001690	0	0	0	0	0	0	0	0.828	0	0.829
VEGFA	sildenafil	1855611	-100005212	9606.ENSP00000361125	-1.CID100005212	0	0	0	0	0	0	0	0.828	0	0.828
niacin	vitamin A	-100000937	-100001071	-1.CID100000937	-1.CID100001071	0	0	0	0	0	0.238	0	0.781	0	0.828
atropine	lidocaine	-100003661	-100003676	-1.CID100003661	-1.CID100003676	0	0	0	0	0	0	0	0.827	0	0.827
MTOR	RAP1A	1854147	1853349	9606.ENSP00000354558	9606.ENSP00000348786	0	0	0	0	0	0.632	0	0.549	0	0.827
ceftriaxone	methylpredniso.	-100002656	-100004159	-1.CID100002656	-1.CID100004159	0	0	0	0	0	0	0	0.826	0	0.826
ciprofloxacin	metronidazole	-100002764	-100004173	-1.CID100002764	-1.CID100004173	0	0	0	0	0	0	0	0.825	0	0.825
lactulose	rifaximin	-100003872	-100072111	-1.CID100003872	-1.CID100072111	0	0	0	0	0	0	0	0.825	0	0.825
chloramphenicol	tobramycin	-100000298	-100005496	-1.CID100000298	-1.CID100005496	0	0	0	0	0	0	0	0.825	0	0.825
SSTR2	PTPN11	1853555	1852389	9606.ENSP00000350198	9606.ENSP00000340944	0	0	0	0	0	0	0	0.825	0	0.825
amikacin	clarithromycin	-100002142	-100054688	-1.CID100002142	-1.CID100054688	0	0	0	0	0	0	0	0.824	0	0.824
ADRB1	nicotine	1854995	-100000942	9606.ENSP00000358301	-1.CID100000942	0	0	0	0	0	0	0.15	0.8	0	0.824
PTGS2	ibandronate	1854602	-100060852	9606.ENSP00000356438	-1.CID100060852	0	0	0	0	0	0	0.15	0.8	0	0.824
PTGS2	cortisol	1854602	-100003640	9606.ENSP00000356438	-1.CID100003640	0	0	0	0	0	0	0	0.823	0	0.823
methylpredniso.	tacrolimus	-100004159	-100005372	-1.CID100004159	-1.CID100005372	0	0	0	0	0	0	0	0.822	0	0.822
cefotaxime	ciprofloxacin	-100002631	-100002764	-1.CID100002631	-1.CID100002764	0	0	0	0	0	0	0	0.822	0	0.822
granisetron	metoclopramide	-100003510	-100004168	-1.CID100003510	-1.CID100004168	0	0	0	0	0	0.268	0	0.764	0	0.822
PPP3R1	caspofungin	1843394	-100123623	9606.ENSP00000234310	-1.CID100123623	0	0	0	0	0	0	0	0.822	0	0.822
amikacin	ceftazidime	-100002142	-100002650	-1.CID100002142	-1.CID100002650	0	0	0	0	0	0	0	0.822	0	0.822
amikacin	moxifloxacin	-100002142	-100004259	-1.CID100002142	-1.CID100004259	0	0	0	0	0	0	0	0.822	0	0.822
etoposide	gemcitabine	-100003310	-100003461	-1.CID100003310	-1.CID100003461	0	0	0	0	0	0	0	0.822	0	0.822
leucovorin	capecitabine	-100000143	-100060953	-1.CID100000143	-1.CID100060953	0	0	0	0	0	0	0	0.822	0	0.822
cefepime	piperacillin	-100002622	-100004834	-1.CID100002622	-1.CID100004834	0	0	0	0	0	0	0	0.822	0	0.822
amikacin	piperacillin	-100002142	-100004834	-1.CID100002142	-1.CID100004834	0	0	0	0	0	0	0	0.822	0	0.822
MTOR	tacrolimus	1854147	-100005372	9606.ENSP00000354558	-1.CID100005372	0	0	0	0	0	0.696	0	0.433	0	0.822
PPP3CA	micafungin	1858236	-100477468	9606.ENSP00000378323	-1.CID100477468	0	0	0	0	0	0	0	0.822	0	0.822
piperacillin	meropenem	-100004834	-100060706	-1.CID100004834	-1.CID100060706	0	0	0	0	0	0	0	0.822	0	0.822
VEGFA	diclofenac	1855611	-100003032	9606.ENSP00000361125	-1.CID100003032	0	0	0	0	0	0	0	0.822	0	0.822
glycopyrrolate	neostigmine	-100003494	-100004456	-1.CID100003494	-1.CID100004456	0	0	0	0	0	0	0	0.821	0	0.821
amikacin	cefepime	-100002142	-100002622	-1.CID100002142	-1.CID100002622	0	0	0	0	0	0	0	0.821	0	0.821
ceftazidime	gentamicin	-100002650	-100003467	-1.CID100002650	-1.CID100003467	0	0	0	0	0	0	0	0.821	0	0.821
ampicillin	cefotaxime	-100002173	-100002631	-1.CID100002173	-1.CID100002631	0	0	0	0	0	0	0	0.821	0	0.821
amikacin	meropenem	-100002142	-100060706	-1.CID100002142	-1.CID100060706	0	0	0	0	0	0	0	0.821	0	0.821
CHRM3	metoprolol	1844372	-100004171	9606.ENSP00000255380	-1.CID100004171	0	0	0	0	0	0	0.8	0.134	0	0.821
aztreonam	piperacillin	-100002274	-100004834	-1.CID100002274	-1.CID100004834	0	0	0	0	0	0	0	0.821	0	0.821
CHRM1	metoprolol	1848849	-100004171	9606.ENSP00000306490	-1.CID100004171	0	0	0	0	0	0	0.8	0.134	0	0.821
aztreonam	cefotaxime	-100002274	-100002631	-1.CID100002274	-1.CID100002631	0	0	0	0	0	0	0	0.821	0	0.821
itraconazole	caspofungin	-100003793	-100123623	-1.CID100003793	-1.CID100123623	0	0	0	0	0	0	0	0.821	0	0.821
amikacin	cefotaxime	-100002142	-100002631	-1.CID100002142	-1.CID100002631	0	0	0	0	0	0	0	0.821	0	0.821
amikacin	ceftriaxone	-100002142	-100002656	-1.CID100002142	-1.CID100002656	0	0	0	0	0	0	0	0.821	0	0.821
cefepime	cefotaxime	-100002622	-100002631	-1.CID100002622	-1.CID100002631	0	0	0	0.816	0	0	0	0.821	0	0.821
CHRM4	metoprolol	1860789	-100004171	9606.ENSP00000409378	-1.CID100004171	0	0	0	0	0	0	0.8	0.134	0	0.821
clindamycin	lincomycin	-100002786	-100003928	-1.CID100002786	-1.CID100003928	0	0	0	0.872	0	0.268	0	0.763	0	0.821
aztreonam	cefepime	-100002274	-100002622	-1.CID100002274	-1.CID100002622	0	0	0	0	0	0	0	0.821	0	0.821
cefotaxime	piperacillin	-100002631	-100004834	-1.CID100002631	-1.CID100004834	0	0	0	0	0	0	0	0.821	0	0.821
thymidine	folate	-100001134	-100003405	-1.CID100001134	-1.CID100003405	0	0	0	0	0	0	0	0.82	0	0.82
amikacin	aztreonam	-100002142	-100002274	-1.CID100002142	-1.CID100002274	0	0	0	0	0	0	0	0.82	0	0.82
cefotaxime	gentamicin	-100002631	-100003467	-1.CID100002631	-1.CID100003467	0	0	0	0	0	0	0	0.82	0	0.82
lansoprazole	clarithromycin	-100003883	-100054688	-1.CID100003883	-1.CID100054688	0	0	0	0	0	0	0	0.82	0	0.82
TK1	doxorubicin	1848315	-100001690	9606.ENSP00000301634	-1.CID100001690	0	0	0	0	0	0	0	0.82	0	0.82
azithromycin	ceftriaxone	-100002269	-100002656	-1.CID100002269	-1.CID100002656	0	0	0	0	0	0	0	0.82	0	0.82
cefotaxime	cefoxitin	-100002631	-100002637	-1.CID100002631	-1.CID100002637	0	0	0	0.659	0	0	0	0.82	0	0.82
ceftriaxone	meropenem	-100002656	-100060706	-1.CID100002656	-1.CID100060706	0	0	0	0	0	0	0	0.82	0	0.82
aztreonam	meropenem	-100002274	-100060706	-1.CID100002274	-1.CID100060706	0	0	0	0	0	0	0	0.82	0	0.82
VEGFA	5-fluorouracil	1855611	-100003385	9606.ENSP00000361125	-1.CID100003385	0	0	0	0	0	0	0.7	0.416	0	0.819
POMC	loperamide	1845600	-100003954	9606.ENSP00000264708	-1.CID100003954	0	0	0	0	0	0	0.8	0.126	0	0.819
clindamycin	fusidic acid	-100002786	-100003443	-1.CID100002786	-1.CID100003443	0	0	0	0	0	0.268	0	0.76	0	0.819
PTGS2	mesalazine	1854602	-100004075	9606.ENSP00000356438	-1.CID100004075	0	0	0	0	0	0	0.8	0.123	0	0.819
aztreonam	ciprofloxacin	-100002274	-100002764	-1.CID100002274	-1.CID100002764	0	0	0	0	0	0	0	0.819	0	0.819
VEGFA	lovastatin	1855611	-100003962	9606.ENSP00000361125	-1.CID100003962	0	0	0	0	0	0	0	0.819	0	0.819
cisplatin	capecitabine	-100002767	-100060953	-1.CID100002767	-1.CID100060953	0	0	0	0	0	0	0	0.819	0	0.819
ceftriaxone	piperacillin	-100002656	-100004834	-1.CID100002656	-1.CID100004834	0	0	0	0	0	0	0	0.819	0	0.819
VEGFA	pravastatin	1855611	-100004889	9606.ENSP00000361125	-1.CID100004889	0	0	0	0	0	0	0	0.819	0	0.819
PTGS2	prednisolone	1854602	-100004894	9606.ENSP00000356438	-1.CID100004894	0	0	0	0	0	0	0	0.818	0	0.818
erythromycin	metronidazole	-100003255	-100004173	-1.CID100003255	-1.CID100004173	0	0	0	0	0	0	0	0.818	0	0.818
CHRM1	mepenzolate	1848849	-100004057	9606.ENSP00000306490	-1.CID100004057	0	0	0	0	0	0	0.8	0	0.112	0.817
PTPN11	PDGFRA	1852389	1844502	9606.ENSP00000340944	9606.ENSP00000257290	0	0	0	0	0	0.594	0	0.566	0	0.817
methotrexate	tacrolimus	-100004112	-100005372	-1.CID100004112	-1.CID100005372	0	0	0	0	0	0	0	0.817	0	0.817
SSTR1	granisetron	1845937	-100003510	9606.ENSP00000267377	-1.CID100003510	0	0	0	0	0	0	0.8	0.114	0	0.817
delavirdine	adefovir dipiv.	-100005625	-100060871	-1.CID100005625	-1.CID100060871	0	0	0	0	0	0.371	0	0.716	0	0.816
naltrexone	DAMGO	-100004428	-100104742	-1.CID100004428	-1.CID100104742	0	0	0	0	0	0	0	0.815	0	0.815
metronidazole	piperacillin	-100004173	-100004834	-1.CID100004173	-1.CID100004834	0	0	0	0	0	0	0	0.815	0	0.815
vitamin K	fondaparinux	-100004812	-100123611	-1.CID100004812	-1.CID100123611	0	0	0	0	0	0	0	0.814	0	0.814
gentamicin	piperacillin	-100003467	-100004834	-1.CID100003467	-1.CID100004834	0	0	0	0	0	0	0	0.814	0	0.814
carbachol	N-methylscopol.	-100002551	-100004120	-1.CID100002551	-1.CID100004120	0	0	0	0	0	0	0	0.814	0	0.814
cefoxitin	ciprofloxacin	-100002637	-100002764	-1.CID100002637	-1.CID100002764	0	0	0	0	0	0	0	0.813	0	0.813
itraconazole	micafungin	-100003793	-100477468	-1.CID100003793	-1.CID100477468	0	0	0	0	0	0	0	0.813	0	0.813
penicillin	clindamycin	-100002349	-100002786	-1.CID100002349	-1.CID100002786	0	0	0	0	0	0	0	0.812	0	0.812
metronidazole	omeprazole	-100004173	-100004594	-1.CID100004173	-1.CID100004594	0	0	0	0	0	0	0	0.812	0	0.812
NR3C1	UDCA	1843294	-100005645	9606.ENSP00000231509	-1.CID100005645	0	0	0	0	0	0.393	0.7	0	0	0.812
mannitol	streptozotocin	-100000453	-100005300	-1.CID100000453	-1.CID100005300	0	0	0	0	0	0	0	0.812	0	0.812
VEGFA	imatinib	1855611	-100005291	9606.ENSP00000361125	-1.CID100005291	0	0	0	0	0	0	0.7	0.394	0	0.812
cefuroxime	norfloxacin	-100002658	-100004539	-1.CID100002658	-1.CID100004539	0	0	0	0	0	0	0	0.812	0	0.812
DHFR	sulfamethoxazo.	1859928	-100005329	9606.ENSP00000396308	-1.CID100005329	0	0	0	0	0	0	0	0.81	0	0.811
HSP90AA1	FLT3	1851814	1843598	9606.ENSP00000335153	9606.ENSP00000241453	0	0	0	0	0	0.6	0	0.546	0	0.811
mitoxantrone	prednisone	-100004212	-100004900	-1.CID100004212	-1.CID100004900	0	0	0	0	0	0	0	0.81	0	0.81
ABL1	regorafenib	1855665	-111167602	9606.ENSP00000361423	-1.CID111167602	0	0	0	0	0	0	0.8	0	0.073	0.809
naltrexone	topiramate	-100004428	-100005514	-1.CID100004428	-1.CID100005514	0	0	0	0	0	0	0	0.807	0	0.807
aztreonam	tobramycin	-100002274	-100005496	-1.CID100002274	-1.CID100005496	0	0	0	0	0	0	0	0.806	0	0.806
doxorubicin	imatinib	-100001690	-100005291	-1.CID100001690	-1.CID100005291	0	0	0	0	0	0	0	0.805	0	0.805
MTOR	sorafenib	1854147	-100216239	9606.ENSP00000354558	-1.CID100216239	0	0	0	0	0	0	0.7	0.371	0	0.805
NR3C2	mifepristone	1852455	-100004196	9606.ENSP00000341390	-1.CID100004196	0	0	0	0	0	0.694	0	0.38	0	0.805
VEGFA	morphine	1855611	-100004253	9606.ENSP00000361125	-1.CID100004253	0	0	0	0	0	0	0	0.803	0	0.804
gentamicin	trimethoprim	-100003467	-100005578	-1.CID100003467	-1.CID100005578	0	0	0	0	0	0	0	0.804	0	0.804
idarubicin	mitoxantrone	-100003685	-100004212	-1.CID100003685	-1.CID100004212	0	0	0	0	0	0.201	0	0.763	0	0.804
cycloserine	levofloxacin	-100000401	-100004583	-1.CID100000401	-1.CID100004583	0	0	0	0	0	0.365	0	0.699	0	0.803
chloramphenicol	penicillin	-100000298	-100002349	-1.CID100000298	-1.CID100002349	0	0	0	0	0	0	0	0.802	0	0.802
fluconazole	clarithromycin	-100003365	-100054688	-1.CID100003365	-1.CID100054688	0	0	0	0	0	0.282	0	0.733	0	0.802
leucovorin	doxorubicin	-100000143	-100001690	-1.CID100000143	-1.CID100001690	0	0	0	0	0	0	0	0.801	0	0.801
atropine	naloxone	-100003661	-100004425	-1.CID100003661	-1.CID100004425	0	0	0	0	0	0	0	0.801	0	0.801
metronidazole	levofloxacin	-100004173	-100004583	-1.CID100004173	-1.CID100004583	0	0	0	0	0	0	0	0.801	0	0.801
chloramphenicol	fusidic acid	-100000298	-100003443	-1.CID100000298	-1.CID100003443	0	0	0	0	0	0.268	0	0.737	0	0.801
ABCG2	mifepristone	1843466	-100004196	9606.ENSP00000237612	-1.CID100004196	0	0	0	0	0	0	0	0.8	0	0.8
CHRM2	disopyramide	1850196	-100003114	9606.ENSP00000319984	-1.CID100003114	0	0	0	0	0	0	0.8	0	0	0.8
MTOR	azithromycin	1854147	-100002269	9606.ENSP00000354558	-1.CID100002269	0	0	0	0	0	0	0	0.8	0	0.8
CHRM1	disopyramide	1848849	-100003114	9606.ENSP00000306490	-1.CID100003114	0	0	0	0	0	0	0.8	0	0	0.8
PTGS1	mesalazine	1854170	-100004075	9606.ENSP00000354612	-1.CID100004075	0	0	0	0	0	0	0.8	0	0	0.8
PGF	pravastatin	1862737	-100004889	9606.ENSP00000451040	-1.CID100004889	0	0	0	0	0	0	0	0.8	0	0.8
SSTR2	cortisol	1853555	-100003640	9606.ENSP00000350198	-1.CID100003640	0	0	0	0	0	0	0	0.8	0	0.8
PTGS2	ivermectin	1854602	-106435110	9606.ENSP00000356438	-1.CID106435110	0	0	0	0	0	0	0	0.8	0	0.8
DCK	cortisol	1847023	-100003640	9606.ENSP00000286648	-1.CID100003640	0	0	0	0	0	0	0	0.8	0	0.8
KDR	lovastatin	1845437	-100003962	9606.ENSP00000263923	-1.CID100003962	0	0	0	0	0	0	0	0.8	0	0.8
NR1H4	cisplatin	1862381	-100002767	9606.ENSP00000447149	-1.CID100002767	0	0	0	0	0	0	0	0.8	0	0.8
CHRM2	propantheline	1850196	-100004934	9606.ENSP00000319984	-1.CID100004934	0	0	0	0	0	0	0.8	0	0	0.8
CHRM3	propantheline	1844372	-100004934	9606.ENSP00000255380	-1.CID100004934	0	0	0	0	0	0	0.8	0	0	0.8
PLCG1	morphine	1843693	-100004253	9606.ENSP00000244007	-1.CID100004253	0	0	0	0	0	0	0	0.8	0	0.8
CHRM1	propantheline	1848849	-100004934	9606.ENSP00000306490	-1.CID100004934	0	0	0	0	0	0	0.8	0	0	0.8
PTPN11	doxorubicin	1852389	-100001690	9606.ENSP00000340944	-1.CID100001690	0	0	0	0	0	0	0	0.8	0	0.8
phenytoin	omeprazole	-100001775	-100004594	-1.CID100001775	-1.CID100004594	0	0	0	0	0	0	0	0.8	0	0.8
VEGFA	pantoprazole	1855611	-100004679	9606.ENSP00000361125	-1.CID100004679	0	0	0	0	0	0	0	0.8	0	0.8
KRAS	spironolactone	1844404	-100005267	9606.ENSP00000256078	-1.CID100005267	0	0	0	0	0	0	0	0.8	0	0.8
MTOR	ribavirin	1854147	-100005064	9606.ENSP00000354558	-1.CID100005064	0	0	0	0	0	0	0	0.8	0	0.8
VEGFA	ZnPPIX	1855611	-100027287	9606.ENSP00000361125	-1.CID100027287	0	0	0	0	0	0	0	0.8	0	0.8
CHRM4	propantheline	1860789	-100004934	9606.ENSP00000409378	-1.CID100004934	0	0	0	0	0	0	0.8	0	0	0.8
CHRM1	metoclopramide	1848849	-100004168	9606.ENSP00000306490	-1.CID100004168	0	0	0	0	0	0	0.8	0	0	0.8
CHRM3	disopyramide	1844372	-100003114	9606.ENSP00000255380	-1.CID100003114	0	0	0	0	0	0	0.8	0	0	0.8
celecoxib	meloxicam	-100002662	-100004051	-1.CID100002662	-1.CID100004051	0	0	0	0	0	0.246	0	0.74	0	0.798
clindamycin	tinidazole	-100002786	-100005479	-1.CID100002786	-1.CID100005479	0	0	0	0	0	0	0	0.798	0	0.798
metoprolol	propafenone	-100004171	-100004932	-1.CID100004171	-1.CID100004932	0	0	0	0	0	0	0	0.797	0	0.797
HRAS	capecitabine	1849235	-100060953	9606.ENSP00000309845	-1.CID100060953	0	0	0	0	0	0	0.7	0.344	0	0.797
thymidine	entecavir	-100001134	-100153941	-1.CID100001134	-1.CID100153941	0	0	0	0	0	0	0	0.797	0	0.797
phenytoin	isoniazid	-100001775	-100003767	-1.CID100001775	-1.CID100003767	0	0	0	0	0	0	0	0.796	0	0.796
PTGS2	Co-protoporphy.	1854602	-100004972	9606.ENSP00000356438	-1.CID100004972	0	0	0	0	0	0.795	0	0	0	0.795
cortisol	prednisolone	-100003640	-100004894	-1.CID100003640	-1.CID100004894	0	0	0	0.792	0	0	0	0.795	0	0.795
chloramphenicol	ceftazidime	-100000298	-100002650	-1.CID100000298	-1.CID100002650	0	0	0	0	0	0	0	0.795	0	0.795
leucovorin	gemcitabine	-100000143	-100003461	-1.CID100000143	-1.CID100003461	0	0	0	0	0	0	0	0.794	0	0.794
TOP2A	TYMS	1860923	1849803	9606.ENSP00000411532	9606.ENSP00000315644	0	0	0	0	0.113	0	0	0.777	0	0.794
thymidine	methotrexate	-100001134	-100004112	-1.CID100001134	-1.CID100004112	0	0	0	0	0	0.218	0	0.745	0	0.794
clindamycin	trimethoprim	-100002786	-100005578	-1.CID100002786	-1.CID100005578	0	0	0	0	0	0	0	0.793	0	0.793
ceftriaxone	norfloxacin	-100002656	-100004539	-1.CID100002656	-1.CID100004539	0	0	0	0	0	0	0	0.793	0	0.793
FLT3	imatinib	1843598	-100005291	9606.ENSP00000241453	-1.CID100005291	0	0	0	0	0	0.428	0	0.648	0	0.793
sulfamethoxazo.	clarithromycin	-100005329	-100054688	-1.CID100005329	-1.CID100054688	0	0	0	0	0	0	0	0.793	0	0.793
erythromycin	neomycin	-100003255	-100004454	-1.CID100003255	-1.CID100004454	0	0	0	0.502	0	0.268	0	0.725	0	0.792
ampicillin	metronidazole	-100002173	-100004173	-1.CID100002173	-1.CID100004173	0	0	0	0	0	0	0	0.792	0	0.792
methotrexate	methylpredniso.	-100004112	-100004159	-1.CID100004112	-1.CID100004159	0	0	0	0	0	0	0	0.792	0	0.792
